"","Date","Latitude","Longitude","water_temp"
"1411",2018-07-20,37.4584,-77.6144,24
"1412",2019-07-20,37.3749,-77.3605,37.5
"1413",2018-07-21,37.497,-77.6451,25.7
"1414",2018-07-21,37.5543,-77.604,26
"1415",2019-07-22,37.5543,-77.604,32
"1416",2018-07-23,37.4622,-77.4683,26.8
"1417",2018-07-23,37.4587,-77.4777,27.5
"1418",2019-07-23,37.5191,-77.6849,24
"1419",2018-07-24,37.5231,-77.5832,25.6
"1420",2019-07-24,37.5142,-77.5493,22
"1421",2018-07-25,38.2898,-77.4816,23.3
"1422",2018-07-25,38.321111,-77.488889,24.5
"1423",2019-07-25,38.91648,-76.96256,22.9
"1424",2019-07-25,38.91495,-76.96328,25.6
"1425",2019-07-25,38.91317,-76.96493,25.4
"1426",2019-07-25,38.91247,-76.96569,22.4
"1427",2019-07-25,37.5271,-77.5643,20
"1428",2018-07-26,37.559211,-77.646665,26.8
"1429",2018-07-26,37.307397,-78.388979,23.3
"1430",2018-07-26,38.91648,-76.96256,23.7
"1431",2018-07-26,38.91495,-76.96328,24.5
"1432",2018-07-26,38.91317,-76.96493,26.1
"1433",2018-07-26,38.91468,-76.96696,23.8
"1434",2018-07-26,38.91247,-76.96569,23.6
"1435",2018-07-26,37.797533,-78.49055,25.8
"1436",2019-07-26,37.383768,-77.498854,25.9
"1437",2019-07-26,37.4694,-77.5466,22.2
"1438",2019-07-26,37.30734,-78.389257,22.9
"1439",2019-07-26,38.9298922,-77.3458976,23.5
"1440",2017-07-27,38.2898,-77.4816,23
"1441",2017-07-27,38.321111,-77.488889,28
"1442",2018-07-27,37.4435,-77.5221,27
"1443",2019-07-27,37.4542,-77.5804,22
"1444",2018-07-28,37.4098,-77.6165,28.5
"1445",2019-07-28,37.44191,-77.56483,28.7
"1446",2019-07-29,38.2898,-77.4816,23.5
"1447",2019-07-29,38.321111,-77.488889,28.3
"1448",2019-07-29,37.457,-77.60006,22.7
"1449",2018-07-30,37.3187,-77.4869,20
"1450",2018-07-30,37.4796,-77.6884,23.6
"1451",2019-07-30,37.4234,-77.7258,24.3
"1452",2019-07-30,37.4473,-77.739,31.2
"1453",2019-07-30,37.4098,-77.6165,26.9
"1454",2016-07-31,37.4542,-77.5804,24.5
"1455",2018-07-31,37.3734,-77.4246,23.6
"1456",2018-07-31,37.5142,-77.5493,21.6
"1457",2018-07-31,37.5271,-77.5643,22
"1458",2019-08-01,38.91648,-76.96256,24.8
"1459",2019-08-01,38.91317,-76.96493,27.5
"1460",2019-08-01,38.91468,-76.96696,24.2
"1461",2019-08-01,38.91247,-76.96569,23.1
"1462",2018-08-02,37.559211,-77.646665,25.9
"1463",2018-08-02,38.91648,-76.96256,23.2
"1464",2018-08-02,38.91495,-76.96328,25.5
"1465",2018-08-02,38.91468,-76.96696,23.8
"1466",2018-08-02,38.91247,-76.96569,23
"1467",2018-08-02,37.797533,-78.49055,25.5
"1468",2018-08-02,37.491,-77.5754,25.4
"1469",2018-08-02,38.91317,-76.96493,26.8
"1470",2018-08-03,37.4073,-77.6441,25
"1471",2018-08-03,37.3306,-77.7275,23.5
"1472",2019-08-03,38.028026,-78.46503,21.1
"1473",2019-08-03,38.027889,-78.50507,20.6
"1474",2019-08-03,38.028377,-78.50315,20.8
"1475",2019-08-03,38.026649,-78.51153,20.8
"1476",2019-08-03,38.01674,-78.49583,20.6
"1477",2019-08-03,38.028551,-78.514349,21.4
"1478",2019-08-03,38.016846,-78.4958,21.5
"1479",2019-08-03,37.857763,-78.26679,25.4
"1480",2019-08-03,38.029619,-78.512842,20.3
"1481",2019-08-03,37.91871,-78.29769,25.2
"1482",2019-08-03,38.042334,-78.466174,23.5
"1483",2019-08-03,38.041788,-78.47528,24
"1484",2018-08-07,37.4849,-77.6669,24.4
"1485",2019-08-07,37.4086,-77.7132,25.8
"1486",2019-08-07,37.4416,-77.7119,26
"1487",2019-08-08,37.3915,-77.6994,22.7
"1488",2019-08-08,38.91648,-76.96256,24.7
"1489",2019-08-08,38.91495,-76.96328,25.6
"1490",2019-08-08,38.91317,-76.96493,26.2
"1491",2019-08-08,38.91468,-76.96696,24.2
"1492",2019-08-08,38.91247,-76.96569,24.2
"1493",2018-08-09,37.4093,-77.6433,29.1
"1494",2018-08-09,37.559211,-77.646665,29.3
"1495",2018-08-09,37.3915,-77.6994,23.1
"1496",2018-08-09,37.307397,-78.388979,25.5
"1497",2018-08-09,38.91648,-76.96256,24
"1498",2018-08-09,38.91317,-76.96493,27.6
"1499",2018-08-09,38.91468,-76.96696,23.4
"1500",2018-08-09,38.91495,-76.96328,26.2
"1501",2018-08-09,38.91247,-76.96569,25.2
"1502",2018-08-09,37.797533,-78.49055,27.8
"1503",2019-08-10,37.4542,-77.5804,22.5
"1504",2019-08-11,37.3306,-77.7275,22.6
"1505",2019-08-11,37.4073,-77.6441,19
"1506",2019-08-12,37.3837,-77.6666,22.2
"1507",2019-08-12,37.457,-77.60006,22.3
"1508",2019-08-14,37.4877,-77.6637,23.6
"1509",2019-08-14,37.45847,-77.48428,29.7
"1510",2019-08-14,37.4622,-77.4683,29.9
"1511",2019-08-14,37.459,-77.4749,30.6
"1512",2018-08-15,37.4914,-77.541,24.7
"1513",2018-08-15,37.4086,-77.7132,25.6
"1514",2019-08-15,38.91648,-76.96256,24.3
"1515",2019-08-15,38.91495,-76.96328,25.8
"1516",2019-08-15,38.91317,-76.96493,26.4
"1517",2019-08-15,38.91468,-76.96696,23.8
"1518",2019-08-15,38.91247,-76.96569,23.7
"1519",2019-08-15,37.4098,-77.6165,24.4
"1520",2018-08-16,38.91648,-76.96256,23.6
"1521",2018-08-16,38.91317,-76.96493,26.4
"1522",2018-08-16,38.91468,-76.96696,23.4
"1523",2018-08-16,38.91495,-76.96328,26
"1524",2018-08-16,38.91247,-76.96569,22.9
"1525",2018-08-16,37.559211,-77.646665,29
"1526",2018-08-16,37.797533,-78.49055,27
"1527",2018-08-16,37.4877,-77.6637,24
"1528",2018-08-17,37.307397,-78.388979,23.8
"1529",2019-08-17,38.9298922,-77.3458976,22.7
"1530",2019-08-17,37.44191,-77.56483,29
"1531",2018-08-18,37.3837,-77.6666,24.1
"1532",2018-08-18,37.4098,-77.6165,28.6
"1533",2018-08-19,38.9298922,-77.3458976,21.6
"1534",2018-08-20,37.5543,-77.604,23
"1535",2018-08-20,37.497,-77.6451,28
"1536",2019-08-20,37.5191,-77.6849,24.1
"1537",2019-08-20,38.9787922,-77.3643976,27.5
"1538",2019-08-21,37.5142,-77.5493,23.7
"1539",2018-08-22,37.4587,-77.4777,29
"1540",2018-08-22,37.4622,-77.4683,28.9
"1541",2018-08-22,37.4591,-77.4834,30
"1542",2019-08-22,38.91648,-76.96256,24.5
"1543",2019-08-22,38.91495,-76.96328,26.1
"1544",2019-08-22,38.91317,-76.96493,27.8
"1545",2019-08-22,38.91468,-76.96696,24.7
"1546",2019-08-22,38.91247,-76.96569,24.5
"1547",2018-08-23,38.2898,-77.4816,21
"1548",2018-08-23,38.91648,-76.96256,22.4
"1549",2018-08-23,38.91495,-76.96328,23.8
"1550",2018-08-23,38.321111,-77.488889,21
"1551",2018-08-23,38.91317,-76.96493,23.3
"1552",2018-08-23,38.91468,-76.96696,22
"1553",2018-08-23,37.797533,-78.49055,25
"1554",2018-08-23,38.91247,-76.96569,22.4
"1555",2018-08-24,37.30734,-78.389257,24.3
"1556",2019-08-24,37.4234,-77.7258,21.8
"1557",2019-08-24,37.4473,-77.739,22
"1558",2019-08-24,37.3749,-77.3605,30
"1559",2017-08-25,38.2898,-77.4816,21.5
"1560",2017-08-25,38.321111,-77.488889,25.5
"1561",2018-08-25,37.4542,-77.5804,20.7
"1562",2018-08-25,37.3187,-77.4869,18.3
"1563",2018-08-25,37.4435,-77.5221,24
"1564",2018-08-25,37.44191,-77.56483,24.6
"1565",2018-08-26,37.4584,-77.6144,24
"1566",2019-08-26,37.5271,-77.5643,20
"1567",2016-08-27,37.4542,-77.5804,24
"1568",2018-08-27,37.5271,-77.5643,23
"1569",2018-08-27,37.5231,-77.5832,31.2
"1570",2018-08-28,37.5142,-77.5493,25.2
"1571",2019-08-28,37.4694,-77.5466,22.4
"1572",2019-08-29,38.91648,-76.96256,21.6
"1573",2019-08-29,38.91495,-76.96328,22.7
"1574",2019-08-29,38.91317,-76.96493,23.3
"1575",2019-08-29,38.91247,-76.96569,21.8
"1576",2019-08-29,38.91468,-76.96696,22
"1577",2018-08-30,38.91648,-76.96256,24.8
"1578",2018-08-30,37.307397,-78.388979,25.9
"1579",2018-08-30,38.91495,-76.96328,25.8
"1580",2018-08-30,38.91317,-76.96493,27.9
"1581",2018-08-30,38.91247,-76.96569,24
"1582",2018-08-30,38.91468,-76.96696,25.4
"1583",2018-08-30,37.797533,-78.49055,29.5
"1584",2018-08-30,37.4694,-77.5466,25.4
"1585",2019-08-30,38.2898,-77.4816,20.4
"1586",2019-08-30,38.321111,-77.488889,24.2
"1587",2018-08-31,37.491,-77.5754,25.5
"1588",2018-08-31,37.3734,-77.4246,25.4
"1589",2018-09-01,37.4849,-77.6669,25.8
"1590",2019-09-02,37.4542,-77.5804,22
"1591",2018-09-03,37.4234,-77.7258,23.9
"1592",2018-09-03,37.4473,-77.739,23.4
"1593",2019-09-03,37.4073,-77.6441,21
"1594",2019-09-03,37.3306,-77.7275,22.5
"1595",2018-09-05,37.4073,-77.6441,23.3
"1596",2019-09-05,38.91317,-76.96493,24.6
"1597",2019-09-05,38.91648,-76.96256,23.6
"1598",2019-09-05,38.91468,-76.96696,22.9
"1599",2019-09-05,38.91495,-76.96328,25.1
"1600",2019-09-05,38.91247,-76.96569,22.3
"1601",2018-09-06,38.91317,-76.96493,28.1
"1602",2018-09-06,38.91648,-76.96256,25
"1603",2018-09-06,38.91468,-76.96696,25.2
"1604",2018-09-06,38.91495,-76.96328,26.2
"1605",2018-09-06,38.91247,-76.96569,24.2
"1606",2019-09-07,38.046887,-78.50498,18.8
"1607",2019-09-07,38.054943,-78.49413,19.6
"1608",2019-09-07,38.063705,-78.47585,21
"1609",2019-09-07,38.01674,-78.49583,19.2
"1610",2019-09-07,38.027889,-78.50507,18.7
"1611",2019-09-07,38.016846,-78.4958,20
"1612",2019-09-07,38.028377,-78.50315,19.9
"1613",2019-09-07,38.028026,-78.46503,19.5
"1614",2019-09-07,38.026649,-78.51153,19.5
"1615",2019-09-07,38.029619,-78.512842,19.3
"1616",2019-09-07,38.028551,-78.514349,19.8
"1617",2019-09-07,37.91871,-78.29769,23.5
"1618",2019-09-07,37.857763,-78.26679,23.6
"1619",2019-09-07,38.042334,-78.466174,21
"1620",2019-09-07,38.041788,-78.47528,21.6
"1621",2018-09-08,37.4877,-77.6637,23.6
"1622",2018-09-09,37.3915,-77.6994,21.6
"1623",2016-09-10,37.4542,-77.5804,23.5
"1624",2018-09-10,37.497,-77.6451,25
"1625",2018-09-10,37.5543,-77.604,22
"1626",2018-09-12,37.5271,-77.5643,22
"1627",2018-09-12,37.4587,-77.4777,27.1
"1628",2019-09-12,38.91648,-76.96256,23.5
"1629",2019-09-12,38.91495,-76.96328,24.4
"1630",2019-09-12,38.91317,-76.96493,25.4
"1631",2019-09-12,38.91468,-76.96696,24.4
"1632",2019-09-12,38.91247,-76.96569,23.3
"1633",2018-09-13,38.91648,-76.96256,23.7
"1634",2018-09-13,38.91468,-76.96696,23.2
"1635",2018-09-13,38.91495,-76.96328,24.1
"1636",2018-09-13,38.91317,-76.96493,23.9
"1637",2018-09-13,38.91247,-76.96569,23.3
"1638",2018-09-13,37.3837,-77.6666,24.3
"1639",2018-09-14,37.4584,-77.6144,20
"1640",2018-09-14,38.9298922,-77.3458976,21.5
"1641",2018-09-15,37.4098,-77.6165,26.7
"1642",2019-09-15,37.4093,-77.6433,23
"1643",2019-09-16,37.5543,-77.604,22
"1644",2019-09-16,37.3837,-77.6666,22.2
"1645",2019-09-17,37.497,-77.6451,27
"1646",2019-09-17,38.9787922,-77.3643976,22.1
"1647",2019-09-18,37.45847,-77.48428,26.4
"1648",2019-09-18,37.4622,-77.4683,25.4
"1649",2019-09-18,37.459,-77.4749,26
"1650",2018-09-19,38.9787922,-77.3643976,24.5
"1651",2019-09-19,38.91648,-76.96256,19.9
"1652",2019-09-19,38.91317,-76.96493,19.2
"1653",2019-09-19,38.91468,-76.96696,20.2
"1654",2019-09-19,37.4086,-77.7132,19.4
"1655",2019-09-19,38.91247,-76.96569,18.8
"1656",2019-09-19,37.4416,-77.7119,19.6
"1657",2018-09-20,38.91317,-76.96493,23.4
"1658",2018-09-20,38.91648,-76.96256,23.1
"1659",2018-09-20,38.91495,-76.96328,24.2
"1660",2018-09-20,38.91468,-76.96696,22.4
"1661",2018-09-20,38.91247,-76.96569,22.8
"1662",2018-09-21,37.4086,-77.7132,22
"1663",2018-09-21,37.4416,-77.7119,21.6
"1664",2018-09-21,37.44191,-77.56483,24
"1665",2019-09-21,37.5191,-77.6849,17
"1666",2018-09-22,37.4435,-77.5221,25
"1667",2019-09-22,37.3749,-77.3605,26.5
"1668",2018-09-23,37.30734,-78.389257,20.6
"1669",2019-09-23,37.457,-77.60006,22.6
"1670",2019-09-24,37.4694,-77.5466,20.6
"1671",2019-09-24,38.2898,-77.4816,21.8
"1672",2019-09-24,38.321111,-77.488889,24.1
"1673",2018-09-25,37.5231,-77.5832,26.4
"1674",2019-09-25,37.44191,-77.56483,26
"1675",2018-09-26,37.383768,-77.498854,20.2
"1676",2018-09-26,38.2898,-77.4816,21.9
"1677",2018-09-26,38.321111,-77.488889,20.8
"1678",2018-09-26,37.4622,-77.4683,25.6
"1679",2018-09-26,37.3839,-77.4526,25
"1680",2018-09-26,37.4591,-77.4834,28.5
"1681",2018-09-26,37.3187,-77.4869,20.7
"1682",2019-09-26,37.4877,-77.6637,20
"1683",2019-09-26,38.91648,-76.96256,20.9
"1684",2019-09-26,38.91495,-76.96328,21.9
"1685",2019-09-26,38.91317,-76.96493,20.4
"1686",2019-09-26,38.91468,-76.96696,20.9
"1687",2019-09-26,38.91247,-76.96569,20.8
"1688",2019-09-26,37.5142,-77.5493,23
"1689",2018-09-27,38.91317,-76.96493,21.9
"1690",2018-09-27,38.91648,-76.96256,22.4
"1691",2018-09-27,38.91468,-76.96696,21.7
"1692",2018-09-27,38.91495,-76.96328,22.9
"1693",2018-09-27,38.91247,-76.96569,21.8
"1694",2017-09-28,38.2898,-77.4816,22
"1695",2017-09-28,38.321111,-77.488889,24.5
"1696",2018-09-28,37.4694,-77.5466,19.5
"1697",2019-09-28,38.9298922,-77.3458976,18.7
"1698",2018-09-29,37.4542,-77.5804,19
"1699",2018-09-29,37.491,-77.5754,20.6
"1700",2018-09-29,37.4849,-77.6669,21
"1701",2018-09-29,37.4796,-77.6884,20
"1702",2018-09-29,37.3734,-77.4246,21.7
"1703",2019-09-29,37.5271,-77.5643,23
"1704",2018-09-30,37.47825,-77.63507,25.4
"1705",2018-09-30,37.47634,-77.6302,26
"1706",2018-10-01,37.4073,-77.6441,18.4
"1707",2018-10-04,38.91648,-76.96256,22.2
"1708",2018-10-04,38.91317,-76.96493,22.7
"1709",2018-10-04,38.91495,-76.96328,22.4
"1710",2018-10-04,38.91468,-76.96696,22.7
"1711",2018-10-04,38.91247,-76.96569,21.8
"1712",2018-10-04,37.5142,-77.5493,21.9
"1713",2019-10-05,38.046887,-78.50498,15.3
"1714",2019-10-05,38.054943,-78.49413,16.2
"1715",2019-10-05,38.063705,-78.47585,17.9
"1716",2019-10-05,38.027889,-78.50507,17.7
"1717",2019-10-05,38.028377,-78.50315,17.5
"1718",2019-10-05,38.01674,-78.49583,15.8
"1719",2019-10-05,38.026649,-78.51153,16.5
"1720",2019-10-05,38.016846,-78.4958,16.3
"1721",2019-10-05,37.857763,-78.26679,20
"1722",2019-10-05,38.028026,-78.46503,15.2
"1723",2019-10-05,38.029619,-78.512842,18.2
"1724",2019-10-05,38.028551,-78.514349,17.4
"1725",2019-10-05,37.91871,-78.29769,18.5
"1726",2019-10-05,38.042334,-78.466174,15.9
"1727",2019-10-05,38.041788,-78.47528,16.3
"1728",2018-10-06,37.4542,-77.5804,21
"1729",2018-10-07,37.4098,-77.6165,24.9
"1730",2019-10-07,38.01674,-78.49583,26.4
"1731",2019-10-07,38.016846,-78.4958,26.4
"1732",2019-10-07,38.027889,-78.50507,27.9
"1733",2019-10-07,38.041788,-78.47528,25.8
"1734",2019-10-07,38.028026,-78.46503,26.2
"1735",2018-10-09,37.497,-77.6451,28
"1736",2018-10-09,37.5543,-77.604,24
"1737",2019-10-09,37.3915,-77.6994,16.6
"1738",2019-10-09,38.041788,-78.47528,18.2
"1739",2018-10-10,37.3915,-77.6994,22.2
"1740",2018-10-13,37.4877,-77.6637,18.4
"1741",2018-10-17,38.9787922,-77.3643976,16.7
"1742",2018-10-17,38.9787922,-77.3643976,16.7
"1743",2019-10-17,37.3837,-77.6666,15.9
"1744",2019-10-17,37.5142,-77.5493,14.6
"1745",2019-10-18,37.44191,-77.56483,15.7
"1746",2018-10-19,37.4086,-77.7132,14.7
"1747",2018-10-19,37.4416,-77.7119,14.4
"1748",2019-10-19,37.3749,-77.3605,19
"1749",2018-10-20,37.44191,-77.56483,15
"1750",2018-10-20,37.4584,-77.6144,18
"1751",2018-10-21,38.9298922,-77.3458976,11.7
"1752",2018-10-21,38.9298922,-77.3458976,11.7
"1753",2018-10-22,37.457,-77.60006,12.6
"1754",2019-10-22,37.5191,-77.6849,14.8
"1755",2018-10-23,37.3837,-77.6666,21.3
"1756",2019-10-23,38.2898,-77.4816,15.6
"1757",2019-10-23,38.2898,-77.4816,15.5
"1758",2019-10-23,38.321111,-77.488889,15.1
"1759",2019-10-23,38.321111,-77.488889,15.1
"1760",2018-10-24,38.2898,-77.4816,10.8
"1761",2018-10-24,38.2898,-77.4816,10.8
"1762",2018-10-24,38.321111,-77.488889,11.9
"1763",2018-10-24,38.321111,-77.488889,11.8
"1764",2018-10-24,37.4591,-77.4834,15.8
"1765",2018-10-24,37.4622,-77.4683,15.6
"1766",2019-10-24,37.4877,-77.6637,14
"1767",2019-10-24,38.9787922,-77.3643976,16.1
"1768",2019-10-24,38.9787922,-77.3643976,16.1
"1769",2018-10-25,37.5142,-77.5493,11.9
"1770",2019-10-25,37.30734,-78.389257,11.8
"1771",2019-10-25,37.30734,-78.389257,11.8
"1772",2018-10-26,37.47825,-77.63507,13.5
"1773",2018-10-26,37.383768,-77.498854,10.2
"1774",2018-10-26,37.47634,-77.6302,14.7
"1775",2019-10-26,37.4093,-77.6433,20
"1776",2018-10-28,37.491,-77.5754,14
"1777",2018-10-28,37.4849,-77.6669,14.6
"1778",2019-10-28,37.457,-77.60006,16.4
"1779",2016-10-29,37.4542,-77.5804,12.8
"1780",2018-10-29,37.5271,-77.5643,13.4
"1781",2018-10-29,37.5231,-77.5832,15.3
"1782",2019-10-29,37.4086,-77.7132,13.4
"1783",2019-10-29,37.4416,-77.7119,13.2
"1784",2019-10-30,37.497,-77.6451,18
"1785",2019-10-30,37.5543,-77.604,17
"1786",2019-10-30,37.5271,-77.5643,15
"1787",2017-10-31,38.2898,-77.4816,11.5
"1788",2017-10-31,38.321111,-77.488889,12
"1789",2018-10-31,37.4694,-77.5466,16.4
"1790",2018-10-31,37.3734,-77.4246,15
"1791",2019-10-31,37.4694,-77.5466,16.9
"1792",2018-11-01,38.91648,-76.96256,18
"1793",2018-11-01,38.91317,-76.96493,14.1
"1794",2018-11-01,38.91495,-76.96328,14.3
"1795",2018-11-01,38.91468,-76.96696,15.3
"1796",2018-11-01,38.91247,-76.96569,16.7
"1797",2019-11-02,38.046887,-78.50498,12.1
"1798",2019-11-02,38.054943,-78.49413,11
"1799",2019-11-02,38.063705,-78.47585,11.1
"1800",2019-11-02,38.028026,-78.46503,13.9
"1801",2019-11-02,38.027889,-78.50507,12.8
"1802",2019-11-02,38.028377,-78.50315,12.1
"1803",2019-11-02,38.026649,-78.51153,12.1
"1804",2019-11-02,38.028551,-78.514349,14.6
"1805",2019-11-02,38.029619,-78.512842,14.8
"1806",2019-11-02,37.91871,-78.29769,12.9
"1807",2019-11-02,38.01674,-78.49583,9.6
"1808",2019-11-02,38.016846,-78.4958,10.67
"1809",2019-11-02,37.857763,-78.26679,13.3
"1810",2019-11-02,38.042334,-78.466174,10.5
"1811",2019-11-02,38.041788,-78.47528,12
"1812",2019-11-06,37.3915,-77.6994,11.4
"1813",2019-11-06,37.44191,-77.56483,12.6
"1814",2018-11-08,37.457,-77.60006,14.6
"1815",2018-11-09,37.4073,-77.6441,12.7
"1816",2018-11-09,37.3306,-77.7275,12.3
"1817",2019-11-10,37.4093,-77.6433,6
"1818",2016-11-11,37.4542,-77.5804,9.9
"1819",2018-11-11,37.4086,-77.7132,9.1
"1820",2018-11-11,37.4416,-77.7119,8.4
"1821",2018-11-12,37.4542,-77.5804,7.5
"1822",2018-11-12,37.4877,-77.6637,10.6
"1823",2018-11-14,37.3837,-77.6666,18.3
"1824",2018-11-15,37.4584,-77.6144,6.8
"1825",2017-11-16,38.2898,-77.4816,8.5
"1826",2017-11-16,38.321111,-77.488889,8
"1827",2019-11-17,38.9787922,-77.3643976,10.1
"1828",2018-11-18,38.9298922,-77.3458976,8.6
"1829",2019-11-18,37.3837,-77.6666,11
"1830",2019-11-18,37.5191,-77.6849,7.3
"1831",2019-11-18,37.5543,-77.604,8
"1832",2019-11-18,37.457,-77.60006,9.9
"1833",2019-11-18,37.5142,-77.5493,10
"1834",2019-11-18,37.497,-77.6451,10
"1835",2018-11-19,37.3734,-77.4246,11.9
"1836",2018-11-20,38.9787922,-77.3643976,7.8
"1837",2019-11-20,37.4473,-77.739,7.8
"1838",2018-11-21,37.3915,-77.6994,8.5
"1839",2018-11-21,37.459,-77.4749,9.4
"1840",2018-11-21,37.4587,-77.4777,9.4
"1841",2018-11-21,37.4622,-77.4683,9
"1842",2018-11-21,37.44191,-77.56483,9
"1843",2019-11-21,38.01674,-78.49583,7
"1844",2019-11-21,38.063705,-78.47585,7.9
"1845",2019-11-23,38.9298922,-77.3458976,6.5
"1846",2019-11-23,37.3749,-77.3605,10
"1847",2018-11-25,37.4849,-77.6669,10
"1848",2018-11-25,37.491,-77.5754,10.2
"1849",2018-11-25,37.5142,-77.5493,9
"1850",2019-11-25,37.4877,-77.6637,8.5
"1851",2018-11-26,37.5271,-77.5643,10
"1852",2018-11-26,37.383768,-77.498854,10
"1853",2019-11-26,38.2898,-77.4816,3.7
"1854",2019-11-26,38.321111,-77.488889,6.2
"1855",2018-11-27,37.497,-77.6451,7
"1856",2018-11-27,37.5231,-77.5832,10.4
"1857",2018-11-27,37.5543,-77.604,7
"1858",2019-11-28,37.5271,-77.5643,9
"1859",2018-11-29,37.4694,-77.5466,3.8
"1860",2018-11-29,37.5142,-77.5493,8.2
"1861",2019-11-29,37.30734,-78.389257,7.5
"1862",2018-11-30,37.4098,-77.6165,8.1
"1863",2019-11-30,37.4694,-77.5466,7.9
"1864",2018-12-01,37.4542,-77.5804,7
"1865",2016-12-03,37.4542,-77.5804,7.1
"1866",2018-12-03,37.457,-77.60006,11.3
"1867",2018-12-04,37.4073,-77.6441,7.5
"1868",2018-12-04,37.3306,-77.7275,6.7
"1869",2018-12-06,38.91648,-76.96256,10.5
"1870",2018-12-06,38.91648,-76.96256,10.7
"1871",2018-12-06,38.91317,-76.96493,5.3
"1872",2018-12-06,38.91317,-76.96493,5.5
"1873",2018-12-06,38.91468,-76.96696,7.7
"1874",2018-12-06,38.91468,-76.96696,7.6
"1875",2018-12-06,38.91495,-76.96328,7.2
"1876",2018-12-06,38.91495,-76.96328,7
"1877",2018-12-06,38.91247,-76.96569,10
"1878",2018-12-06,38.91247,-76.96569,9.7
"1879",2019-12-06,37.3915,-77.6994,5.6
"1880",2019-12-06,38.9298922,-77.3458976,7
"1881",2018-12-07,38.2898,-77.4816,4.7
"1882",2018-12-07,38.321111,-77.488889,5.1
"1883",2018-12-07,37.3915,-77.6994,5.4
"1884",2019-12-08,37.44191,-77.56483,6
"1885",2018-12-12,37.4591,-77.4834,3.4
"1886",2018-12-12,37.4587,-77.4777,3
"1887",2018-12-12,37.459,-77.4749,3
"1888",2019-12-12,37.4086,-77.7132,7.2
"1889",2019-12-12,37.4416,-77.7119,7.4
"1890",2019-12-12,37.4877,-77.6637,8
"1891",2018-12-13,37.4086,-77.7132,4.4
"1892",2018-12-13,37.4416,-77.7119,4
"1893",2018-12-13,37.4877,-77.6637,8
"1894",2019-12-14,37.5271,-77.5643,8
"1895",2019-12-15,37.4093,-77.6433,5
"1896",2018-12-16,38.9298922,-77.3458976,8.2
"1897",2019-12-16,37.3837,-77.6666,12
"1898",2019-12-16,37.457,-77.60006,9
"1899",2018-12-17,37.497,-77.6451,9
"1900",2018-12-17,37.5271,-77.5643,8
"1901",2018-12-18,37.3837,-77.6666,15.4
"1902",2019-12-18,37.5191,-77.6849,6.3
"1903",2019-12-18,37.5543,-77.604,7
"1904",2019-12-18,37.497,-77.6451,9
"1905",2018-12-19,38.9787922,-77.3643976,6.8
"1906",2018-12-21,37.4098,-77.6165,8.3
"1907",2019-12-21,37.3749,-77.3605,6
"1908",2018-12-22,37.3734,-77.4246,10.7
"1909",2018-12-22,37.44191,-77.56483,10.1
"1910",2018-12-23,37.4849,-77.6669,7.4
"1911",2019-12-24,37.4694,-77.5466,6
"1912",2018-12-26,38.2898,-77.4816,3.2
"1913",2018-12-26,37.383768,-77.498854,5
"1914",2018-12-26,38.321111,-77.488889,4.7
"1915",2019-12-26,37.5142,-77.5493,11.5
"1916",2018-12-27,37.4435,-77.5221,6
"1917",2018-12-27,37.5231,-77.5832,6.8
"1918",2017-12-28,38.2898,-77.4816,1
"1919",2017-12-28,38.321111,-77.488889,1
"1920",2018-12-28,37.3839,-77.4526,8
"1921",2019-12-28,37.30734,-78.389257,8.5
"1922",2018-12-30,37.4694,-77.5466,9.2
"1923",2018-12-30,37.4584,-77.6144,7.2
"1924",2019-12-30,37.3839,-77.4526,15
"1925",2018-12-31,37.491,-77.5754,10.4
"1926",2019-01-01,37.40815,-77.3031,9.4
"1927",2019-01-01,37.40815,-77.3031,9.4
"1928",2020-01-02,37.042988,-76.366555,10
"1929",2020-01-02,37.009306,-76.307083,9
"1930",2020-01-02,37.095861,-76.294694,8.8
"1931",2020-01-02,37.080639,-76.281278,9.7
"1932",2020-01-02,37.02014,-76.34401,10.6
"1933",2019-01-03,37.02014,-76.34401,10
"1934",2017-01-06,37.59963,-77.48641,8.5
"1935",2017-01-06,37.60303,-77.45975,8.2
"1936",2019-01-06,37.58861,-77.49361,13.2
"1937",2019-01-07,37.6117,-77.6417,7.2
"1938",2018-01-08,37.58861,-77.49361,6.1
"1939",2019-01-11,38.343494,-77.1682215,2.1
"1940",2019-01-11,38.3438051,-77.170389,4.6
"1941",2019-01-11,38.3476637,-77.1578686,4.5
"1942",2017-01-12,37.67443,-77.5481,5.8
"1943",2017-01-12,37.67076,-77.54777,11.1
"1944",2018-01-12,37.59963,-77.48641,9
"1945",2018-01-12,37.60303,-77.45975,10.4
"1946",2018-01-12,38.343494,-77.1682215,4.1
"1947",2018-01-12,38.3438051,-77.170389,2.3
"1948",2018-01-12,38.3476637,-77.1578686,9.1
"1949",2019-01-12,37.63759,-77.47739,0
"1950",2019-01-12,37.65998,-77.57763,0
"1951",2019-01-15,37.62927,-77.4768,4.7
"1952",2019-01-17,37.6057,-77.5455,7.3
"1953",2018-01-19,37.63404,-77.58027,4.9
"1954",2018-01-21,37.6146,-77.4567,6.75
"1955",2018-01-21,37.54424,-77.36193,9.5
"1956",2017-01-23,37.7645,-77.64133,10
"1957",2018-01-24,37.40235,-77.38779,5.2
